address,country,lat,long
TRESALVEO,Singapore,1.35102,103.84065
TREVISTA,Singapore,1.337803,103.846807
TREVOSE 12,Singapore,1.322559,103.823884
TREVOSE PARK,Singapore,1.324508,103.825305
TREVOSE PLACE,Singapore,1.327649,103.82107
TRIBECA,Singapore,1.291098,103.834496
TRILIGHT,Singapore,1.314613,103.839526
TRILIVE,Singapore,1.361237,103.891893
TROPICAL SPRING,Singapore,1.341861,103.955642
TROPICANA CONDOMINIUM,Singapore,1.34145,103.960861
TROPICS @ HAIGSVILLE,Singapore,1.310164,103.898455
TROPIKA EAST,Singapore,1.328872,103.906994
TRUSSVILLE,Singapore,1.349236,103.883765
TUAN SING PARK,Singapore,1.387974,103.865423
TUDOR TEN,Singapore,1.326481,103.819611
TUDOR VIEW,Singapore,1.326881,103.819715
TULIP GARDEN,Singapore,1.312952,103.803541
TURQUOISE,Singapore,1.242898,103.837
TWENTYONE ANGULLIA PARK,Singapore,1.303317,103.829481
TWIN FOUNTAINS,Singapore,1.430745,103.799847
TWIN REGENCY,Singapore,1.284808,103.828504
TWIN WATERFALLS,Singapore,1.40226,103.89738
TWO8ONE STUDIO,Singapore,1.352083,103.819836
TYRWHITT 139,Singapore,1.311563,103.859901
UBER 388,Singapore,1.314179,103.938938
UE SQUARE,Singapore,1.292214,103.842681
ULTIMATE TERRACE,Singapore,1.352083,103.819836
UNI BLDG,Singapore,1.311348,103.910819
UNIQUE GARDEN,Singapore,1.32087,103.742765
UNIT 8,Singapore,1.309713,103.805839
UNITED MANSION,Singapore,1.280202,103.848281
UNIVERSITY PARK,Singapore,1.324149,103.817643
UOB CENTRE,Singapore,1.342705,103.776118
UP@ROBERTSON QUAY,Singapore,1.290732,103.837312
UPPER SERANGOON SHOPPING CENTRE,Singapore,1.353953,103.878643
URBAN EDGE @ HOLLAND V,Singapore,1.313061,103.794265
URBAN HERITAGE,Singapore,1.326687,103.843265
URBAN LOFTS,Singapore,1.283991,103.84465
URBAN RESIDENCES,Singapore,1.350805,103.880054
URBAN RESORT CONDOMINIUM,Singapore,1.285266,103.807951
URBAN SUITES,Singapore,1.30356,103.833124
URBAN VISTA,Singapore,1.327266,103.944897
URBANA,Singapore,1.295304,103.837722
V ON SHENTON,Singapore,1.277908,103.84966
VA RESIDENCES,Singapore,1.326764,103.849612
VACANZA @ EAST,Singapore,1.329142,103.914571
VALLEY HOUSE,Singapore,1.29606,103.838056
VALLEY LODGE,Singapore,1.296705,103.8322
VALLEY MANSION,Singapore,1.296409,103.840199
VALLEY PARK,Singapore,1.293431,103.827944
VALVISTA,Singapore,1.352083,103.819836
VANADIUM,Singapore,1.312615,103.847803
VARSITY PARK CONDOMINIUM,Singapore,1.295701,103.767575
VAUGHAN GARDEN,Singapore,1.34725,103.871078
VENEZIO,Singapore,1.303916,103.902301
VENTANA,Singapore,1.282562,103.784856
VENTUNO BALMORAL,Singapore,1.315408,103.833316
VENTURA HEIGHTS,Singapore,1.321314,103.791697
VENTURA VIEW,Singapore,1.321314,103.791697
VERANDA,Singapore,1.311131,103.826544
VERDANA VILLAS,Singapore,1.358556,103.868754
VERDUN HOUSE,Singapore,1.309807,103.856143
VERDURE,Singapore,1.309378,103.807179
VERSAILLES,Singapore,1.311702,103.890814
VERSILIA ON HAIG,Singapore,1.31219,103.895915
VERTIS,Singapore,1.301567,103.899858
VETRO,Singapore,1.327493,103.862525
VIBES @ EAST COAST,Singapore,1.309478,103.91176
VIBES @ KOVAN,Singapore,1.354823,103.877585
VIBES@UPPER SERANGOON,Singapore,1.34489,103.871238
VICENTA LODGE,Singapore,1.320592,103.909174
VICTORIA APARTMENTS,Singapore,1.28739,103.847296
VICTORIA PARK,Singapore,1.320218,103.802953
VICTORIA PARK VILLAS,Singapore,1.322085,103.807213
VICTORY 8,Singapore,1.441842,103.823754
VICTORY HEIGHTS,Singapore,1.352083,103.819836
VICTORY POINT,Singapore,1.322541,103.852538
VIDA,Singapore,1.308895,103.838905
VIENTO,Singapore,1.3124,103.886515
VIIO @ BALESTIER,Singapore,1.326901,103.845832
VILLA AZURA,Singapore,1.332161,103.792996
VILLA BEGONIA,Singapore,1.387344,103.86053
VILLA CHANCERITA,Singapore,1.325551,103.838314
VILLA CHANCERY,Singapore,1.32358,103.838732
VILLA D'ESTE,Singapore,1.316288,103.825146
VILLA DE JERVOIS,Singapore,1.294932,103.821207
VILLA DE WEST,Singapore,1.290764,103.772069
VILLA DELLE ROSE,Singapore,1.310715,103.807281
VILLA DES FLORES,Singapore,1.325547,103.836815
VILLA MARINA,Singapore,1.311933,103.927413
VILLA MARTIA,Singapore,1.30648,103.91159
VILLA VERDE,Singapore,1.389374,103.752911
VILLAEA VISTA,Singapore,1.279768,103.785948
VILLAGE @ PASIR PANJANG,Singapore,1.291484,103.770528
VILLAGE TOWER,Singapore,1.315099,103.777753
VILLAS @ GILSTEAD,Singapore,1.318563,103.839157
VILLAS HOLLAND,Singapore,1.319009,103.785409
VILLAS LA VUE,Singapore,1.352083,103.819836
VILLAS LAGUNA,Singapore,1.314263,103.938623
VILLE ROYALE,Singapore,1.295914,103.841102
VINA LODGE,Singapore,1.352083,103.819836
VISIN APARTMENTS,Singapore,1.316122,103.842775
VISIONCREST,Singapore,1.298833,103.842878
VISTA DEL MAR,Singapore,1.279448,103.854473
VISTA GARDEN,Singapore,1.429644,103.796086
VISTA PARK,Singapore,1.281127,103.789913
VISTA RESIDENCES,Singapore,1.328435,103.843272
VITRA,Singapore,1.312848,103.858502
VIVA,Singapore,1.315481,103.844457
VIVA VISTA,Singapore,1.279768,103.785948
VIVACE,Singapore,1.292857,103.840872
VIZ AT HOLLAND,Singapore,1.307946,103.802025
VOGX,Singapore,1.31385,103.850466
VOLARI,Singapore,1.314913,103.832927
VUE 8 RESIDENCE,Singapore,1.38169,103.940624
WAI WING CENTRE,Singapore,1.32627,103.847033
WALLICH RESIDENCE AT TANJONG PAGAR CENTRE,Singapore,1.277091,103.845558
WAN THO LODGE,Singapore,1.33316,103.871109
WANDERVALE,Singapore,1.38333,103.749633
WANG LODGE,Singapore,1.320553,103.896693
WARNER COURT,Singapore,1.310052,103.795686
WATER PLACE,Singapore,1.296646,103.872277
WATER TERRACE,Singapore,1.350862,103.881343
WATER VILLAS,Singapore,1.352083,103.819836
WATERBANK AT DAKOTA,Singapore,1.306797,103.888028
WATERBAY,Singapore,1.40048,103.908427
WATERCOLOURS,Singapore,1.376809,103.960013
WATERCREST,Singapore,1.378121,103.958452
WATERFALL GARDENS,Singapore,1.311979,103.80481
WATERFORD RESIDENCE,Singapore,1.293877,103.839366
WATERFRONT @ FABER,Singapore,1.32328,103.754624
WATERFRONT GOLD,Singapore,1.338372,103.928658
WATERFRONT ISLE,Singapore,1.33875,103.927867
WATERFRONT KEY,Singapore,1.337418,103.931202
WATERFRONT WAVES,Singapore,1.337539,103.929615
WATERLOO APARTMENTS,Singapore,1.299195,103.851553
WATERLOO VIEW,Singapore,1.299392,103.852091
WATERMARK ROBERTSON QUAY,Singapore,1.290958,103.838154
WATERSCAPE AT CAVENAGH,Singapore,1.304271,103.840842
WATERTOWN,Singapore,41.600605,-73.11288
WATERVIEW,Singapore,1.348761,103.926309
WATERWOODS,Singapore,1.390826,103.912591
WATTEN ESTATE,Singapore,1.329392,103.809812
WATTEN ESTATE CONDOMINIUM,Singapore,1.329257,103.810597
WATTEN HILL,Singapore,1.330168,103.810014
WATTEN RESIDENCES,Singapore,1.328786,103.808778
WELLINGTON PARK,Singapore,1.352083,103.819836
WEMBLY RESIDENCES,Singapore,1.281304,103.850834
WEST BAY CONDOMINIUM,Singapore,1.298893,103.76545
WEST COAST GARDENS,Singapore,1.315036,103.75456
WEST COAST VIEW,Singapore,1.294788,103.766668
WEST PARK REGENCY,Singapore,1.352083,103.819836
WEST POINT PEARL GARDEN,Singapore,1.352083,103.819836
WEST SEA GARDENS,Singapore,1.352083,103.819836
WEST SHORE RESIDENCES,Singapore,1.302811,103.900951
WEST-N,Singapore,1.282129,103.783377
WESTCOVE CONDOMINIUM,Singapore,1.297941,103.766493
WESTLAKE GARDENS,Singapore,1.345045,103.837251
WESTMERE,Singapore,1.33768,103.736481
WESTMONT,Singapore,41.77557,-87.965462
WESTPEAK TERRACE,Singapore,1.310015,103.76113
WESTPOINT CONDOMINIUM,Singapore,1.276718,103.793463
WESTVIEW GARDENS,Singapore,1.352083,103.819836
WESTVILLE,Singapore,1.352595,103.701116
WESTWOOD PARK,Singapore,1.351385,103.699955
WHARTON VALE,Singapore,1.301943,103.848206
WHITE HOUSE RESIDENCES,Singapore,1.317801,103.825256
WHITEHAVEN,Singapore,1.289476,103.777564
WHITESHORES,Singapore,1.41544,103.903037
WHITEWATER,Singapore,1.379692,103.93558
WHITLEY VILLAS,Singapore,1.326154,103.837362
WILKIE 48,Singapore,1.302171,103.848145
WILKIE 80,Singapore,1.303097,103.847674
WILKIE 87,Singapore,1.303265,103.847028
WILKIE APARTMENTS,Singapore,1.303263,103.847437
WILKIE COURT,Singapore,1.302806,103.847606
WILKIE REGENCY,Singapore,1.30263,103.849064
WILKIE STUDIO,Singapore,1.303263,103.847437
WILKIE VALE,Singapore,1.302806,103.847606
WILKINSON 8,Singapore,1.303222,103.895988
WILLYN VILLE,Singapore,1.311885,103.796454
WILMER HOUSE,Singapore,1.296394,103.835702
WILMER LODGE,Singapore,1.352083,103.819836
WILMER PARK,Singapore,1.352083,103.819836
WIMBORNE VILLAS,Singapore,1.305276,103.8861
WINDERMERE,Singapore,1.397545,103.750542
WINDSOR PARK ESTATE,Singapore,1.357402,103.826008
WINDY HEIGHTS,Singapore,1.326842,103.910251
WING FONG BUILDING,Singapore,1.308797,103.877295
WING FONG COURT,Singapore,1.311821,103.878832
WING FONG MANSIONS,Singapore,1.311821,103.878832
WING ON LIFE GARDEN,Singapore,1.317535,103.831525
WINSOME APARTMENTS,Singapore,1.352083,103.819836
WISMA M.T.F.A.,Singapore,1.325678,103.881521
WOODGROVE CONDOMINIUM,Singapore,1.429066,103.781978
WOODGROVE ESTATE,Singapore,1.42867,103.778931
WOODHAVEN,Singapore,1.430231,103.784061
WOODLANDS PARK,Singapore,1.453002,103.780269
WOODSVALE,Singapore,1.443887,103.806223
WOODSVILLE 28,Singapore,1.33038,103.868128
WOODSVILLE MANSIONS,Singapore,1.329641,103.868131
WOODVIEW VILLAS,Singapore,1.352083,103.819836
WOOLLERTON PARK,Singapore,1.317453,103.809116
WORTHINGTON,Singapore,1.312729,103.8961
YELEY BUILDING,Singapore,1.353447,103.87801
YEW LIAN PARK,Singapore,1.440678,103.833989
YEW MEI GREEN,Singapore,1.396036,103.750771
YEWTEE RESIDENCES,Singapore,1.396788,103.746565
YGK GARDEN,Singapore,1.352083,103.819836
YI SING MANSION,Singapore,1.352083,103.819836
YIKAI COURT,Singapore,1.348146,103.87998
YISHUN EMERALD,Singapore,1.438758,103.830355
YISHUN SAPPHIRE,Singapore,1.439708,103.829994
YONG AN PARK,Singapore,1.294817,103.834042
YONG SENG ESTATE,Singapore,1.415104,103.750006
YONG SIAK COURT,Singapore,1.283102,103.830032
YONG SIAK VIEW,Singapore,1.283102,103.830032
YOUNG MUSLIM WOMEN ASSOCIATION,Singapore,1.320831,103.902482
YUEN SING MANSION,Singapore,1.352083,103.819836
YUGI GARDEN,Singapore,1.352083,103.819836
YUNNAN GARDENS,Singapore,1.33803,103.691481
ZAMAN CENTRE,Singapore,1.310182,103.854397
ZEDGE,Singapore,1.322417,103.848208
ZENITH,Singapore,1.274933,103.845464
